stdorToU,window_key,window_label,lag_hours,mean_acf,std_acf,household_count
ToU,pre_2011_2012,2011-2012 pre-drift,6,0.2053594749392735,0.11813412560869054,4
ToU,pre_2011_2012,2011-2012 pre-drift,7,0.16940032582458855,0.10710093504077561,4
ToU,pre_2011_2012,2011-2012 pre-drift,8,0.16922125926786263,0.11690455785619927,4
ToU,pre_2011_2012,2011-2012 pre-drift,9,0.15584078306105845,0.12507249718447477,4
ToU,pre_2011_2012,2011-2012 pre-drift,10,0.1370176397543467,0.12865877375986562,4
ToU,pre_2011_2012,2011-2012 pre-drift,11,0.14529385072816814,0.14136198406640305,4
ToU,pre_2011_2012,2011-2012 pre-drift,12,0.1706623079506505,0.16040410350070355,4
ToU,pre_2011_2012,2011-2012 pre-drift,13,0.16251769800457827,0.1485163452065431,4
ToU,pre_2011_2012,2011-2012 pre-drift,14,0.13835839200951588,0.13316030512680813,4
ToU,pre_2011_2012,2011-2012 pre-drift,15,0.1347558632462683,0.1248814534385412,4
ToU,pre_2011_2012,2011-2012 pre-drift,16,0.1568492764890942,0.11012001969014906,4
ToU,pre_2011_2012,2011-2012 pre-drift,17,0.1838905793665427,0.09515665548558377,4
ToU,pre_2011_2012,2011-2012 pre-drift,18,0.20766438268310738,0.10306147084012589,4
ToU,pre_2011_2012,2011-2012 pre-drift,19,0.24575715538484336,0.10786108415965978,4
ToU,pre_2011_2012,2011-2012 pre-drift,20,0.2992311656996059,0.12107286951483424,4
ToU,pre_2011_2012,2011-2012 pre-drift,21,0.3523771542637055,0.1406435835837771,4
ToU,pre_2011_2012,2011-2012 pre-drift,22,0.3876818243863577,0.17133395298563528,4
ToU,pre_2011_2012,2011-2012 pre-drift,23,0.4586429646306313,0.1754001294334214,4
ToU,pre_2011_2012,2011-2012 pre-drift,24,0.5491166774832672,0.17319293390596388,4
ToU,pre_2011_2012,2011-2012 pre-drift,25,0.47792926454815543,0.168695966767274,4
ToU,pre_2011_2012,2011-2012 pre-drift,26,0.3976457259179277,0.16946691097660926,4
ToU,pre_2011_2012,2011-2012 pre-drift,27,0.3448240891474221,0.1584409958687798,4
ToU,pre_2011_2012,2011-2012 pre-drift,28,0.3093676505020918,0.11659510092365166,4
ToU,pre_2011_2012,2011-2012 pre-drift,29,0.2575325942728247,0.10163685479305497,4
ToU,pre_2011_2012,2011-2012 pre-drift,30,0.1990905740542821,0.10264460458982724,4
ToU,pre_2011_2012,2011-2012 pre-drift,31,0.1567795667141837,0.10234127224828055,4
ToU,pre_2011_2012,2011-2012 pre-drift,32,0.15086801697142146,0.1149101163499718,4
ToU,pre_2011_2012,2011-2012 pre-drift,33,0.14451085827766136,0.12093408793683832,4
ToU,pre_2011_2012,2011-2012 pre-drift,34,0.13115887884233313,0.12854475831672477,4
ToU,pre_2011_2012,2011-2012 pre-drift,35,0.13928270014398614,0.1378111199639553,4
ToU,pre_2011_2012,2011-2012 pre-drift,36,0.15824481326123843,0.15058205894372265,4
ToU,pre_2011_2012,2011-2012 pre-drift,37,0.15220500271634357,0.14635490419053326,4
ToU,pre_2011_2012,2011-2012 pre-drift,38,0.13116711638858952,0.1298664241315993,4
ToU,pre_2011_2012,2011-2012 pre-drift,39,0.12568170508695065,0.11785084128954441,4
ToU,pre_2011_2012,2011-2012 pre-drift,40,0.14124941045778527,0.11296984667944214,4
ToU,pre_2011_2012,2011-2012 pre-drift,41,0.1665357632892173,0.09905789200183489,4
ToU,pre_2011_2012,2011-2012 pre-drift,42,0.19632902643329828,0.10471736884675432,4
ToU,pre_2011_2012,2011-2012 pre-drift,43,0.23519188835335197,0.10909351559723333,4
ToU,pre_2011_2012,2011-2012 pre-drift,44,0.2848443305855593,0.11967371853347707,4
ToU,pre_2011_2012,2011-2012 pre-drift,45,0.34528838444430854,0.12790455901950032,4
ToU,pre_2011_2012,2011-2012 pre-drift,46,0.3857523416995109,0.1505294680447127,4
ToU,pre_2011_2012,2011-2012 pre-drift,47,0.4449487499135827,0.16084589065935645,4
ToU,pre_2011_2012,2011-2012 pre-drift,48,0.5089268497242126,0.1664147105272611,4
ToU,pre_2011_2012,2011-2012 pre-drift,49,0.4460367309698184,0.15492575569455594,4
ToU,pre_2011_2012,2011-2012 pre-drift,50,0.37858943404187856,0.15140220776722116,4
ToU,pre_2011_2012,2011-2012 pre-drift,51,0.3251036916205213,0.1437401237656167,4
ToU,pre_2011_2012,2011-2012 pre-drift,52,0.28149315162774197,0.11269313245199143,4
ToU,pre_2011_2012,2011-2012 pre-drift,53,0.23585982056794566,0.10404050566412379,4
ToU,pre_2011_2012,2011-2012 pre-drift,54,0.19688923236825556,0.09147320919448536,4
ToU,pre_2011_2012,2011-2012 pre-drift,55,0.15591034109600058,0.09033428010452718,4
ToU,pre_2011_2012,2011-2012 pre-drift,56,0.1400022843542846,0.10180288255308154,4
ToU,pre_2011_2012,2011-2012 pre-drift,57,0.13184480330111942,0.11529646883021269,4
ToU,pre_2011_2012,2011-2012 pre-drift,58,0.12982510313046997,0.1269442462103565,4
ToU,pre_2011_2012,2011-2012 pre-drift,59,0.13403586105044296,0.134687055967319,4
ToU,pre_2011_2012,2011-2012 pre-drift,60,0.14333202141610707,0.14572526238236647,4
ToU,pre_2011_2012,2011-2012 pre-drift,61,0.14515474483615284,0.1383281258997071,4
ToU,pre_2011_2012,2011-2012 pre-drift,62,0.12830160470897864,0.12024310508365299,4
ToU,pre_2011_2012,2011-2012 pre-drift,63,0.12653449948062429,0.10866234666009295,4
ToU,pre_2011_2012,2011-2012 pre-drift,64,0.136531364605572,0.10539424933927002,4
ToU,pre_2011_2012,2011-2012 pre-drift,65,0.16365636532629255,0.09156458069545777,4
ToU,pre_2011_2012,2011-2012 pre-drift,66,0.19657012569417634,0.08879053954957088,4
ToU,pre_2011_2012,2011-2012 pre-drift,67,0.23368331142711155,0.0935857765722825,4
ToU,pre_2011_2012,2011-2012 pre-drift,68,0.2750465861023845,0.11115840121130138,4
ToU,pre_2011_2012,2011-2012 pre-drift,69,0.3386448122058549,0.13122715388206374,4
ToU,pre_2011_2012,2011-2012 pre-drift,70,0.37823336039738265,0.1452410229261876,4
ToU,pre_2011_2012,2011-2012 pre-drift,71,0.44169303150209815,0.15121134830322497,4
ToU,pre_2011_2012,2011-2012 pre-drift,72,0.4813915675535039,0.16273994898856436,4
ToU,drift_2013,2013 tariff-shift period,0,1.0,0.0,4
ToU,drift_2013,2013 tariff-shift period,1,0.7159678293150049,0.2905191058293959,4
ToU,drift_2013,2013 tariff-shift period,2,0.6613692805749369,0.26249954863181196,4
ToU,drift_2013,2013 tariff-shift period,3,0.621274268414473,0.2509755982946593,4
ToU,drift_2013,2013 tariff-shift period,4,0.5471393911318826,0.2885992503025951,4
ToU,drift_2013,2013 tariff-shift period,5,0.5319736454294939,0.2692113796597045,4
ToU,drift_2013,2013 tariff-shift period,6,0.4988178061849506,0.2787663617497981,4
ToU,drift_2013,2013 tariff-shift period,7,0.44945999505296363,0.3029900723463968,4
ToU,drift_2013,2013 tariff-shift period,8,0.4271794147123511,0.3110282205816229,4
ToU,drift_2013,2013 tariff-shift period,9,0.4045204228292883,0.3222028897884252,4
ToU,drift_2013,2013 tariff-shift period,10,0.3918715159169279,0.3288277115218751,4
ToU,drift_2013,2013 tariff-shift period,11,0.3923690094371349,0.3292994110272829,4
ToU,drift_2013,2013 tariff-shift period,12,0.3904060453057362,0.32949800239903926,4
ToU,drift_2013,2013 tariff-shift period,13,0.3909794773243883,0.32782391828891716,4
